Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered
2020-03-24,Caroline,Maryland,US,1,0,0
2020-03-24,Carroll,Maryland,US,5,0,0
2020-03-24,Cecil,Maryland,US,1,0,0
2020-03-24,Charles,Maryland,US,5,0,0
2020-03-24,Frederick,Maryland,US,4,0,0
2020-03-24,Garrett,Maryland,US,3,0,0
2020-03-24,Harford,Maryland,US,5,0,0
2020-03-24,Howard,Maryland,US,30,0,0
2020-03-24,Montgomery,Maryland,US,107,1,3
2020-03-24,Prince George's,Maryland,US,63,2,0
2020-03-24,Queen Anne's,Maryland,US,1,0,0
2020-03-24,St. Mary's,Maryland,US,2,0,0
2020-03-24,Somerset,Maryland,US,1,0,0
2020-03-24,Talbot,Maryland,US,1,0,0
2020-03-24,Washington,Maryland,US,2,0,0
2020-03-24,Wicomico,Maryland,US,4,0,0
2020-03-25,Anne Arundel,Maryland,US,31,0,0
2020-03-25,Baltimore,Maryland,US,51,1,0
2020-03-25,Baltimore City,Maryland,US,53,0,0
2020-03-25,Calvert,Maryland,US,3,0,0
2020-03-25,Caroline,Maryland,US,1,0,0
2020-03-25,Carroll,Maryland,US,5,0,0
2020-03-25,Cecil,Maryland,US,4,0,0
2020-03-25,Charles,Maryland,US,8,0,0
2020-03-25,Frederick,Maryland,US,7,0,0
2020-03-25,Garrett,Maryland,US,3,0,0
2020-03-25,Harford,Maryland,US,5,0,0
2020-03-25,Howard,Maryland,US,35,0,0
2020-03-25,Montgomery,Maryland,US,127,1,3
2020-03-25,Prince George's,Maryland,US,76,2,0
2020-03-25,Queen Anne's,Maryland,US,1,0,0
2020-03-25,St. Mary's,Maryland,US,2,0,0
2020-03-25,Somerset,Maryland,US,1,0,0
2020-03-25,Talbot,Maryland,US,1,0,0
2020-03-25,Washington,Maryland,US,2,0,0
2020-03-25,Wicomico,Maryland,US,4,0,0
2020-03-26,Anne Arundel,Maryland,US,41,0,0
2020-03-26,Baltimore,Maryland,US,81,1,0
2020-03-26,Baltimore City,Maryland,US,72,0,0
2020-03-26,Calvert,Maryland,US,7,0,0
2020-03-26,Caroline,Maryland,US,1,0,0
2020-03-26,Carroll,Maryland,US,7,0,0
2020-03-26,Cecil,Maryland,US,4,0,0
2020-03-26,Charles,Maryland,US,10,0,0
2020-03-26,Frederick,Maryland,US,14,0,0
2020-03-26,Garrett,Maryland,US,3,0,0
2020-03-26,Harford,Maryland,US,9,0,0
2020-03-26,Howard,Maryland,US,49,0,0
2020-03-26,Montgomery,Maryland,US,164,1,3
2020-03-26,Prince George's,Maryland,US,101,2,0
2020-03-26,Queen Anne's,Maryland,US,1,0,0
2020-03-26,St. Mary's,Maryland,US,4,0,0
2020-03-26,Somerset,Maryland,US,1,0,0
2020-03-26,Talbot,Maryland,US,1,0,0
2020-03-26,Washington,Maryland,US,2,0,0
2020-03-26,Wicomico,Maryland,US,5,0,0
2020-03-27,Anne Arundel,Maryland,US,63,0,0
2020-03-27,Baltimore,Maryland,US,103,1,0
2020-03-27,Baltimore City,Maryland,US,88,0,0
2020-03-27,Calvert,Maryland,US,9,0,0
2020-03-27,Caroline,Maryland,US,1,0,0
2020-03-27,Carroll,Maryland,US,9,0,0
2020-03-27,Cecil,Maryland,US,9,0,0
2020-03-27,Charles,Maryland,US,17,0,0
2020-03-27,Frederick,Maryland,US,15,0,0
2020-03-27,Garrett,Maryland,US,3,0,0
2020-03-27,Harford,Maryland,US,18,0,0
2020-03-27,Howard,Maryland,US,62,0,0
2020-03-27,Kent,Maryland,US,2,0,0
2020-03-27,Kent,Maryland,US,2,0,0
2020-03-27,Montgomery,Maryland,US,208,1,3
2020-03-27,Prince George's,Maryland,US,148,2,0
2020-03-27,Queen Anne's,Maryland,US,1,0,0
2020-03-27,St. Mary's,Maryland,US,4,0,0
2020-03-27,Somerset,Maryland,US,1,0,0
2020-03-27,Talbot,Maryland,US,1,0,0
2020-03-27,Washington,Maryland,US,5,0,0
2020-03-27,Wicomico,Maryland,US,5,0,0
2020-03-27,Worcester,Maryland,US,2,0,0
2020-03-27,Under Investigation,Maryland,US,0,1,22
2020-03-28,Anne Arundel,Maryland,US,88,1,0
2020-03-28,Baltimore,Maryland,US,141,1,0
2020-03-28,Baltimore City,Maryland,US,112,2,0
2020-03-28,Calvert,Maryland,US,8,0,0
2020-03-28,Caroline,Maryland,US,1,0,0
2020-03-28,Carroll,Maryland,US,10,0,0
2020-03-28,Cecil,Maryland,US,13,0,0
2020-03-28,Charles,Maryland,US,21,1,0
2020-03-28,Frederick,Maryland,US,22,0,0
2020-03-28,Garrett,Maryland,US,3,0,0
2020-03-28,Harford,Maryland,US,21,0,0
2020-03-28,Howard,Maryland,US,73,0,0
2020-03-28,Kent,Maryland,US,2,0,0
2020-03-28,Montgomery,Maryland,US,255,1,3
2020-03-28,Prince George's,Maryland,US,196,3,0
2020-03-28,Queen Anne's,Maryland,US,1,0,0
2020-03-28,St. Mary's,Maryland,US,8,0,0
2020-03-28,Somerset,Maryland,US,1,0,0
2020-03-28,Talbot,Maryland,US,2,0,0
2020-03-28,Washington,Maryland,US,6,0,0
2020-03-28,Wicomico,Maryland,US,6,1,0
2020-03-28,Worcester,Maryland,US,2,0,0
2020-03-28,Unassigned,Maryland,US,0,0,29
2020-03-29,Anne Arundel,Maryland,US,99,1,0
2020-03-29,Baltimore,Maryland,US,162,1,0
2020-03-29,Baltimore City,Maryland,US,129,2,0
2020-03-29,Calvert,Maryland,US,10,0,0
2020-03-29,Caroline,Maryland,US,3,0,0
2020-03-29,Carroll,Maryland,US,82,1,0
2020-03-29,Cecil,Maryland,US,13,0,0
2020-03-29,Charles,Maryland,US,28,1,0
2020-03-29,Frederick,Maryland,US,24,0,0
2020-03-29,Garrett,Maryland,US,3,0,0
2020-03-29,Harford,Maryland,US,23,0,0
2020-03-29,Howard,Maryland,US,81,2,0
2020-03-29,Kent,Maryland,US,3,0,0
2020-03-29,Montgomery,Maryland,US,301,1,3
2020-03-29,Prince George's,Maryland,US,247,3,0
2020-03-29,Queen Anne's,Maryland,US,4,0,0
2020-03-29,St. Mary's,Maryland,US,9,0,0
2020-03-29,Somerset,Maryland,US,1,0,0
2020-03-29,Talbot,Maryland,US,3,0,0
2020-03-29,Washington,Maryland,US,6,0,0
2020-03-29,Wicomico,Maryland,US,6,1,0
2020-03-29,Worcester,Maryland,US,2,0,0
2020-03-29,Unassigned,Maryland,US,0,0,36
2020-03-30,Anne Arundel,Maryland,US,110,1,0
2020-03-30,Baltimore,Maryland,US,186,1,0
2020-03-30,Baltimore City,Maryland,US,152,2,0
2020-03-30,Calvert,Maryland,US,12,0,0
2020-03-30,Caroline,Maryland,US,4,0,0
2020-03-30,Carroll,Maryland,US,82,1,0
2020-03-30,Cecil,Maryland,US,13,0,0
2020-03-30,Charles,Maryland,US,33,1,0
2020-03-30,Frederick,Maryland,US,26,0,3
2020-03-30,Garrett,Maryland,US,3,0,0
2020-03-30,Harford,Maryland,US,24,0,0
2020-03-30,Howard,Maryland,US,96,1,0
2020-03-30,Kent,Maryland,US,3,0,0
2020-03-30,Montgomery,Maryland,US,341,1,3
2020-03-30,Prince George's,Maryland,US,294,6,0
2020-03-30,Queen Anne's,Maryland,US,4,0,0
2020-03-30,St. Mary's,Maryland,US,9,0,0
2020-03-30,Somerset,Maryland,US,1,0,0
2020-03-30,Talbot,Maryland,US,4,0,0
2020-03-30,Washington,Maryland,US,7,0,0
2020-03-30,Wicomico,Maryland,US,6,1,0
2020-03-30,Worcester,Maryland,US,3,0,0
2020-03-30,Unassigned,Maryland,US,0,0,37
2020-03-31,Anne Arundel,Maryland,US,127,1,0
2020-03-31,Baltimore,Maryland,US,227,1,0
2020-03-31,Baltimore City,Maryland,US,187,2,0
2020-03-31,Calvert,Maryland,US,15,0,0
2020-03-31,Caroline,Maryland,US,4,0,0
2020-03-31,Carroll,Maryland,US,92,1,0
2020-03-31,Cecil,Maryland,US,14,0,0
2020-03-31,Charles,Maryland,US,40,1,0
2020-03-31,Dorchester,Maryland,US,1,0,0
2020-03-31,Frederick,Maryland,US,33,0,3
2020-03-31,Garrett,Maryland,US,3,0,0
2020-03-31,Harford,Maryland,US,25,0,0
2020-03-31,Howard,Maryland,US,117,1,0
2020-03-31,Kent,Maryland,US,3,0,0
2020-03-31,Montgomery,Maryland,US,388,1,3
2020-03-31,Prince George's,Maryland,US,341,6,0
2020-03-31,Queen Anne's,Maryland,US,4,0,0
2020-03-31,St. Mary's,Maryland,US,15,0,0
2020-03-31,Somerset,Maryland,US,1,0,0
2020-03-31,Talbot,Maryland,US,3,0,0
2020-03-31,Washington,Maryland,US,11,0,0
2020-03-31,Wicomico,Maryland,US,7,1,0
2020-03-31,Worcester,Maryland,US,3,0,0
2020-03-31,Unassigned,Maryland,US,0,3,47
2020-04-01,Anne Arundel,Maryland,US,158,1,0
2020-04-01,Baltimore,Maryland,US,221,1,0
2020-04-01,Baltimore City,Maryland,US,289,2,0
2020-04-01,Calvert,Maryland,US,18,0,0
2020-04-01,Caroline,Maryland,US,4,0,0
2020-04-01,Carroll,Maryland,US,96,1,0
2020-04-01,Cecil,Maryland,US,16,0,0
2020-04-01,Charles,Maryland,US,56,1,0
2020-04-01,Dorchester,Maryland,US,1,0,0
2020-04-01,Frederick,Maryland,US,35,0,3
2020-04-01,Garrett,Maryland,US,3,0,0
2020-04-01,Harford,Maryland,US,34,0,0
2020-04-01,Howard,Maryland,US,142,1,0
2020-04-01,Kent,Maryland,US,3,0,0
2020-04-01,Montgomery,Maryland,US,447,1,3
2020-04-01,Prince George's,Maryland,US,403,6,0
2020-04-01,Queen Anne's,Maryland,US,7,0,0
2020-04-01,St. Mary's,Maryland,US,19,0,0
2020-04-01,Somerset,Maryland,US,4,0,0
2020-04-01,Talbot,Maryland,US,3,0,0
2020-04-01,Washington,Maryland,US,15,0,0
2020-04-01,Wicomico,Maryland,US,7,1,0
2020-04-01,Worcester,Maryland,US,4,0,0
2020-04-01,Unassigned,Maryland,US,0,16,63
2020-04-02,Allegany,Maryland,US,2,0,0
2020-04-02,Anne Arundel,Maryland,US,206,1,0
2020-04-02,Baltimore,Maryland,US,353,1,0
2020-04-02,Baltimore City,Maryland,US,265,2,0
2020-04-02,Calvert,Maryland,US,22,0,0
2020-04-02,Caroline,Maryland,US,4,0,0
2020-04-02,Carroll,Maryland,US,105,1,0
2020-04-02,Cecil,Maryland,US,20,0,0
2020-04-02,Charles,Maryland,US,69,1,0
2020-04-02,Dorchester,Maryland,US,1,0,0
2020-04-02,Frederick,Maryland,US,45,0,3
2020-04-02,Garrett,Maryland,US,3,0,0
2020-04-02,Harford,Maryland,US,37,0,0
2020-04-02,Howard,Maryland,US,152,1,0
2020-04-02,Kent,Maryland,US,5,0,0
2020-04-02,Montgomery,Maryland,US,498,1,3
2020-04-02,Prince George's,Maryland,US,473,6,0
2020-04-02,Queen Anne's,Maryland,US,8,0,0
2020-04-02,St. Mary's,Maryland,US,27,0,0
2020-04-02,Somerset,Maryland,US,4,0,0
2020-04-02,Talbot,Maryland,US,4,0,0
2020-04-02,Washington,Maryland,US,17,0,0
2020-04-02,Wicomico,Maryland,US,7,1,0
2020-04-02,Worcester,Maryland,US,5,0,0
2020-04-02,Unassigned,Maryland,US,0,21,75
2020-04-03,Allegany,Maryland,US,2,0,0
2020-04-03,Anne Arundel,Maryland,US,249,4,0
2020-04-03,Baltimore,Maryland,US,427,3,0
2020-04-03,Baltimore City,Maryland,US,313,4,0
2020-04-03,Calvert,Maryland,US,30,1,0
2020-04-03,Caroline,Maryland,US,4,0,0
2020-04-03,Carroll,Maryland,US,129,5,0
2020-04-03,Cecil,Maryland,US,25,1,0
2020-04-03,Charles,Maryland,US,90,1,0
2020-04-03,Dorchester,Maryland,US,1,0,0
2020-04-03,Frederick,Maryland,US,63,2,20
2020-04-03,Garrett,Maryland,US,3,0,0
2020-04-03,Harford,Maryland,US,41,0,0
2020-04-03,Howard,Maryland,US,166,2,28
2020-04-03,Kent,Maryland,US,5,0,0
2020-04-03,Montgomery,Maryland,US,566,9,3
2020-04-03,Prince George's,Maryland,US,563,9,0
2020-04-03,Queen Anne's,Maryland,US,12,0,0
2020-04-03,St. Mary's,Maryland,US,30,0,0
2020-04-03,Somerset,Maryland,US,4,0,0
2020-04-03,Talbot,Maryland,US,5,0,0
2020-04-03,Washington,Maryland,US,27,0,0
2020-04-03,Wicomico,Maryland,US,7,1,0
2020-04-03,Worcester,Maryland,US,5,0,0
2020-04-03,Unassigned,Maryland,US,0,0,108
2020-04-04,Allegany,Maryland,US,3,0,0
2020-04-04,Anne Arundel,Maryland,US,289,6,0
2020-04-04,Baltimore,Maryland,US,491,4,0
2020-04-04,Baltimore City,Maryland,US,343,6,0
2020-04-04,Calvert,Maryland,US,33,1,0
2020-04-04,Caroline,Maryland,US,4,0,0
2020-04-04,Carroll,Maryland,US,134,6,0
2020-04-04,Cecil,Maryland,US,33,1,0
2020-04-04,Charles,Maryland,US,95,1,0
2020-04-04,Dorchester,Maryland,US,1,0,0
2020-04-04,Frederick,Maryland,US,73,2,20
2020-04-04,Garrett,Maryland,US,3,0,0
2020-04-04,Harford,Maryland,US,44,0,0
2020-04-04,Howard,Maryland,US,180,3,28
2020-04-04,Kent,Maryland,US,5,0,0
2020-04-04,Montgomery,Maryland,US,640,9,3
2020-04-04,Prince George's,Maryland,US,653,13,0
2020-04-04,Queen Anne's,Maryland,US,13,0,0
2020-04-04,St. Mary's,Maryland,US,34,0,0
2020-04-04,Somerset,Maryland,US,4,0,0
2020-04-04,Talbot,Maryland,US,6,0,0
2020-04-04,Washington,Maryland,US,29,0,0
2020-04-04,Wicomico,Maryland,US,8,1,0
2020-04-04,Worcester,Maryland,US,7,0,0
2020-04-04,Unassigned,Maryland,US,0,0,108
2020-04-05,Allegany,Maryland,US,6,0,0
2020-04-05,Anne Arundel,Maryland,US,319,6,0
2020-04-05,Baltimore,Maryland,US,590,6,0
2020-04-05,Baltimore City,Maryland,US,394,7,0
2020-04-05,Calvert,Maryland,US,39,1,0
2020-04-05,Caroline,Maryland,US,4,0,0
2020-04-05,Carroll,Maryland,US,142,8,0
2020-04-05,Cecil,Maryland,US,36,1,0
2020-04-05,Charles,Maryland,US,111,1,0
2020-04-05,Dorchester,Maryland,US,1,0,0
2020-04-05,Frederick,Maryland,US,112,3,20
2020-04-05,Garrett,Maryland,US,3,0,0
2020-04-05,Harford,Maryland,US,52,0,0
2020-04-05,Howard,Maryland,US,199,3,30
2020-04-05,Kent,Maryland,US,5,0,0
2020-04-05,Montgomery,Maryland,US,693,13,3
2020-04-05,Prince George's,Maryland,US,785,16,0
2020-04-05,Queen Anne's,Maryland,US,13,0,0
2020-04-05,St. Mary's,Maryland,US,40,0,0
2020-04-05,Somerset,Maryland,US,4,0,0
2020-04-05,Talbot,Maryland,US,7,0,0
2020-04-05,Washington,Maryland,US,34,0,0
2020-04-05,Wicomico,Maryland,US,11,1,0
2020-04-05,Worcester,Maryland,US,9,0,0
2020-04-05,Unassigned,Maryland,US,0,0,106
2020-04-06,Allegany,Maryland,US,6,0,0
2020-04-06,Anne Arundel,Maryland,US,343,8,0
2020-04-06,Baltimore,Maryland,US,648,11,0
2020-04-06,Baltimore City,Maryland,US,435,8,0
2020-04-06,Calvert,Maryland,US,40,1,0
2020-04-06,Caroline,Maryland,US,6,0,0
2020-04-06,Carroll,Maryland,US,150,10,0
2020-04-06,Cecil,Maryland,US,37,1,0
2020-04-06,Charles,Maryland,US,129,2,0
2020-04-06,Dorchester,Maryland,US,1,0,0
2020-04-06,Frederick,Maryland,US,138,4,20
2020-04-06,Garrett,Maryland,US,3,0,0
2020-04-06,Harford,Maryland,US,55,0,0
2020-04-06,Howard,Maryland,US,214,3,30
2020-04-06,Kent,Maryland,US,5,0,0
2020-04-06,Montgomery,Maryland,US,793,19,3
2020-04-06,Prince George's,Maryland,US,916,23,0
2020-04-06,Queen Anne's,Maryland,US,15,0,0
2020-04-06,St. Mary's,Maryland,US,41,0,0
2020-04-06,Somerset,Maryland,US,4,0,0
2020-04-06,Talbot,Maryland,US,8,0,0
2020-04-06,Washington,Maryland,US,37,0,0
2020-04-06,Wicomico,Maryland,US,11,1,0
2020-04-06,Worcester,Maryland,US,10,0,0
2020-04-06,Unassigned,Maryland,US,0,0,131
2020-04-07,Allegany,Maryland,US,7,0,0
2020-04-07,Anne Arundel,Maryland,US,370,8,0
2020-04-07,Baltimore,Maryland,US,652,11,0
2020-04-07,Baltimore City,Maryland,US,459,8,0
2020-04-07,Calvert,Maryland,US,41,1,0
2020-04-07,Caroline,Maryland,US,11,0,0
2020-04-07,Carroll,Maryland,US,159,16,0
2020-04-07,Cecil,Maryland,US,41,1,0
2020-04-07,Charles,Maryland,US,136,2,0
2020-04-07,Dorchester,Maryland,US,3,0,0
2020-04-07,Frederick,Maryland,US,151,4,20
2020-04-07,Garrett,Maryland,US,3,0,0
2020-04-07,Harford,Maryland,US,59,0,0
2020-04-07,Howard,Maryland,US,236,3,36
2020-04-07,Kent,Maryland,US,8,0,0
2020-04-07,Montgomery,Maryland,US,871,21,3
2020-04-07,Prince George's,Maryland,US,1020,26,0
2020-04-07,Queen Anne's,Maryland,US,15,0,0
2020-04-07,St. Mary's,Maryland,US,46,0,0
2020-04-07,Somerset,Maryland,US,4,0,0
2020-04-07,Talbot,Maryland,US,8,0,0
2020-04-07,Washington,Maryland,US,44,0,0
2020-04-07,Wicomico,Maryland,US,17,1,0
2020-04-07,Worcester,Maryland,US,10,0,0
2020-04-07,Unassigned,Maryland,US,0,0,229
2020-04-08,Allegany,Maryland,US,6,0,0
2020-04-08,Anne Arundel,Maryland,US,466,11,0
2020-04-08,Baltimore,Maryland,US,866,13,0
2020-04-08,Baltimore City,Maryland,US,571,10,0
2020-04-08,Calvert,Maryland,US,56,2,0
2020-04-08,Caroline,Maryland,US,11,0,0
2020-04-08,Carroll,Maryland,US,186,18,12
2020-04-08,Cecil,Maryland,US,49,1,0
2020-04-08,Charles,Maryland,US,164,2,0
2020-04-08,Dorchester,Maryland,US,4,0,0
2020-04-08,Frederick,Maryland,US,199,4,20
2020-04-08,Garrett,Maryland,US,5,0,0
2020-04-08,Harford,Maryland,US,86,0,0
2020-04-08,Howard,Maryland,US,274,3,36
2020-04-08,Kent,Maryland,US,9,0,0
2020-04-08,Montgomery,Maryland,US,1088,26,3
2020-04-08,Prince George's,Maryland,US,1310,32,0
2020-04-08,Queen Anne's,Maryland,US,16,0,0
2020-04-08,St. Mary's,Maryland,US,62,0,0
2020-04-08,Somerset,Maryland,US,4,0,0
2020-04-08,Talbot,Maryland,US,10,0,0
2020-04-08,Washington,Maryland,US,57,0,0
2020-04-08,Wicomico,Maryland,US,20,1,0
2020-04-08,Worcester,Maryland,US,10,0,0
2020-04-08,Unassigned,Maryland,US,0,0,294
2020-04-09,Allegany,Maryland,US,6,0,0
2020-04-09,Anne Arundel,Maryland,US,466,11,0
2020-04-09,Baltimore,Maryland,US,979,16,0
2020-04-09,Baltimore City,Maryland,US,638,13,0
2020-04-09,Calvert,Maryland,US,56,2,0
2020-04-09,Caroline,Maryland,US,11,0,0
2020-04-09,Carroll,Maryland,US,192,19,12
2020-04-09,Cecil,Maryland,US,49,1,0
2020-04-09,Charles,Maryland,US,164,2,0
2020-04-09,Dorchester,Maryland,US,7,0,0
2020-04-09,Frederick,Maryland,US,233,4,20
2020-04-09,Garrett,Maryland,US,5,0,0
2020-04-09,Harford,Maryland,US,101,0,0
2020-04-09,Howard,Maryland,US,274,3,36
2020-04-09,Kent,Maryland,US,9,0,0
2020-04-09,Montgomery,Maryland,US,1214,29,3
2020-04-09,Prince George's,Maryland,US,1476,35,0
2020-04-09,Queen Anne's,Maryland,US,17,0,0
2020-04-09,St. Mary's,Maryland,US,65,0,0
2020-04-09,Somerset,Maryland,US,4,0,0
2020-04-09,Talbot,Maryland,US,10,0,0
2020-04-09,Washington,Maryland,US,60,0,0
2020-04-09,Wicomico,Maryland,US,21,1,0
2020-04-09,Worcester,Maryland,US,16,0,0
2020-04-09,Unassigned,Maryland,US,0,0,294
2020-04-10,Allegany,Maryland,US,6,0,0
2020-04-10,Anne Arundel,Maryland,US,466,11,0
2020-04-10,Baltimore,Maryland,US,979,16,0
2020-04-10,Baltimore City,Maryland,US,638,13,0
2020-04-10,Calvert,Maryland,US,56,2,0
2020-04-10,Caroline,Maryland,US,11,0,0
2020-04-10,Carroll,Maryland,US,192,19,12
2020-04-10,Cecil,Maryland,US,49,1,0
2020-04-10,Charles,Maryland,US,164,2,0
2020-04-10,Dorchester,Maryland,US,7,0,0
2020-04-10,Frederick,Maryland,US,233,4,20
2020-04-10,Garrett,Maryland,US,5,0,0
2020-04-10,Harford,Maryland,US,101,0,0
2020-04-10,Howard,Maryland,US,274,3,36
2020-04-10,Kent,Maryland,US,9,0,0
2020-04-10,Montgomery,Maryland,US,1214,29,3
2020-04-10,Prince George's,Maryland,US,1476,35,0
2020-04-10,Queen Anne's,Maryland,US,17,0,0
2020-04-10,St. Mary's,Maryland,US,65,0,0
2020-04-10,Somerset,Maryland,US,4,0,0
2020-04-10,Talbot,Maryland,US,10,0,0
2020-04-10,Washington,Maryland,US,60,0,0
2020-04-10,Wicomico,Maryland,US,21,1,0
2020-04-10,Worcester,Maryland,US,16,0,0
2020-04-10,Unassigned,Maryland,US,0,0,294
2020-04-11,Allegany,Maryland,US,11,0,0
2020-04-11,Anne Arundel,Maryland,US,615,19,0
2020-04-11,Baltimore,Maryland,US,1173,26,0
2020-04-11,Baltimore City,Maryland,US,756,22,0
2020-04-11,Calvert,Maryland,US,82,1,0
2020-04-11,Caroline,Maryland,US,15,0,0
2020-04-11,Carroll,Maryland,US,214,25,12
2020-04-11,Cecil,Maryland,US,66,1,0
2020-04-11,Charles,Maryland,US,235,5,0
2020-04-11,Dorchester,Maryland,US,8,0,0
2020-04-11,Frederick,Maryland,US,341,11,20
2020-04-11,Garrett,Maryland,US,4,0,0
2020-04-11,Harford,Maryland,US,120,1,0
2020-04-11,Howard,Maryland,US,351,6,36
2020-04-11,Kent,Maryland,US,10,0,0
2020-04-11,Montgomery,Maryland,US,1537,36,3
2020-04-11,Prince George's,Maryland,US,1923,50,0
2020-04-11,Queen Anne's,Maryland,US,19,0,0
2020-04-11,St. Mary's,Maryland,US,73,0,0
2020-04-11,Somerset,Maryland,US,4,0,0
2020-04-11,Talbot,Maryland,US,13,1,0
2020-04-11,Washington,Maryland,US,72,1,0
2020-04-11,Wicomico,Maryland,US,33,1,0
2020-04-11,Worcester,Maryland,US,19,0,0
2020-04-11,Unassigned,Maryland,US,0,0,328
2020-04-12,Allegany,Maryland,US,13,0,0
2020-04-12,Anne Arundel,Maryland,US,659,27,0
2020-04-12,Baltimore,Maryland,US,1257,30,0
2020-04-12,Baltimore City,Maryland,US,812,24,0
2020-04-12,Calvert,Maryland,US,90,1,0
2020-04-12,Caroline,Maryland,US,17,0,0
2020-04-12,Carroll,Maryland,US,236,25,12
2020-04-12,Cecil,Maryland,US,74,1,0
2020-04-12,Charles,Maryland,US,253,9,0
2020-04-12,Dorchester,Maryland,US,12,1,0
2020-04-12,Frederick,Maryland,US,368,12,20
2020-04-12,Garrett,Maryland,US,4,0,0
2020-04-12,Harford,Maryland,US,129,0,0
2020-04-12,Howard,Maryland,US,371,6,36
2020-04-12,Kent,Maryland,US,11,0,0
2020-04-12,Montgomery,Maryland,US,1631,42,3
2020-04-12,Prince George's,Maryland,US,2035,55,0
2020-04-12,Queen Anne's,Maryland,US,19,0,0
2020-04-12,St. Mary's,Maryland,US,82,0,0
2020-04-12,Somerset,Maryland,US,4,0,0
2020-04-12,Talbot,Maryland,US,14,1,0
2020-04-12,Washington,Maryland,US,75,1,0
2020-04-12,Wicomico,Maryland,US,42,1,0
2020-04-12,Worcester,Maryland,US,20,0,0
2020-04-13,Allegany,Maryland,US,15,0,0
2020-04-13,Anne Arundel,Maryland,US,724,29,0
2020-04-13,Baltimore,Maryland,US,1361,31,0
2020-04-13,Baltimore City,Maryland,US,873,26,0
2020-04-13,Calvert,Maryland,US,94,1,0
2020-04-13,Caroline,Maryland,US,21,0,0
2020-04-13,Carroll,Maryland,US,250,28,12
2020-04-13,Cecil,Maryland,US,83,1,0
2020-04-13,Charles,Maryland,US,274,10,0
2020-04-13,Dorchester,Maryland,US,12,1,0
2020-04-13,Frederick,Maryland,US,417,12,20
2020-04-13,Garrett,Maryland,US,4,0,0
2020-04-13,Harford,Maryland,US,142,0,0
2020-04-13,Howard,Maryland,US,386,8,36
2020-04-13,Kent,Maryland,US,11,0,0
2020-04-13,Montgomery,Maryland,US,1756,48,3
2020-04-13,Prince George's,Maryland,US,2205,63,0
2020-04-13,Queen Anne's,Maryland,US,19,0,0
2020-04-13,St. Mary's,Maryland,US,95,1,0
2020-04-13,Somerset,Maryland,US,6,0,0
2020-04-13,Talbot,Maryland,US,16,1,0
2020-04-13,Washington,Maryland,US,93,1,0
2020-04-13,Wicomico,Maryland,US,58,1,0
2020-04-13,Worcester,Maryland,US,21,0,0
2020-04-14,Allegany,Maryland,US,70416,17,0.24
2020-04-14,Anne Arundel,Maryland,US,579234,783,1.35
2020-04-14,Baltimore,Maryland,US,827370,1377,1.66
2020-04-14,Baltimore City,Maryland,US,593490,962,1.62
2020-04-14,Calvert,Maryland,US,92525,99,1.07
2020-04-14,Caroline,Maryland,US,33406,21,0.63
2020-04-14,Carroll,Maryland,US,168447,259,1.54
2020-04-14,Cecil,Maryland,US,102855,85,0.83
2020-04-14,Charles,Maryland,US,163257,292,1.79
2020-04-14,Dorchester,Maryland,US,31929,14,0.44
2020-04-14,Frederick,Maryland,US,259547,441,1.7
2020-04-14,Garrett,Maryland,US,29014,4,0.14
2020-04-14,Harford,Maryland,US,255441,147,0.58
2020-04-14,Howard,Maryland,US,325690,403,1.24
2020-04-14,Kent,Maryland,US,19422,11,0.57
2020-04-14,Montgomery,Maryland,US,1050688,1883,1.79
2020-04-14,Prince George's,Maryland,US,909327,2356,2.59
2020-04-14,Queen Anne's,Maryland,US,50381,19,0.38
2020-04-14,St. Mary's,Maryland,US,113510,98,0.86
2020-04-14,Somerset,Maryland,US,26616,5,0.19
2020-04-14,Talbot,Maryland,US,37181,16,0.43
2020-04-14,Washington,Maryland,US,151049,96,0.64
2020-04-14,Wicomico,Maryland,US,103609,63,0.61
2020-04-14,Worcester,Maryland,US,52276,21,0.4
